INFO - main.py - 2024-04-10 14:27:43,251 - Using device: cpu
INFO - main.py - 2024-04-10 14:27:43,252 - Namespace(config='configs/cfg_V1.yml', data_path='../../../datasets/private/METABREST/T1W_Breast/video_data', seed=1234, exp='mcvd_V1', comment='', verbose='info', resume_training=False, test=False, feats_dir='/nas-ctm01/homes/pfsousa/MCVD/datasets', stats_dir='/nas-ctm01/homes/pfsousa/MCVD/datasets', stats_download=False, fast_fid=False, fid_batch_size=1000, no_pr=False, fid_num_samples=None, pr_nn_k=None, sample=False, image_folder='images', final_only=None, end_ckpt=None, freq=None, no_ema=False, ni=True, interact=False, video_gen=False, video_folder='videos', subsample=None, ckpt=None, config_mod=[], start_at=0, command='python main.py --config configs/cfg_V1.yml --data_path ../../../datasets/private/METABREST/T1W_Breast/video_data --exp mcvd_V1 --ni', log_path='mcvd_V1/logs')
INFO - main.py - 2024-04-10 14:27:43,253 - Writing log file to mcvd_V1/logs
INFO - main.py - 2024-04-10 14:27:43,253 - Exp instance id = 175484
INFO - main.py - 2024-04-10 14:27:43,253 - Exp comment = 
INFO - main.py - 2024-04-10 14:27:43,253 - Config =
INFO - main.py - 2024-04-10 14:27:43,259 - Args =
INFO - ncsn_runner.py - 2024-04-10 14:27:45,769 - Number of parameters: 27967710
INFO - ncsn_runner.py - 2024-04-10 14:27:45,770 - Number of trainable parameters: 27967710
INFO - ncsn_runner.py - 2024-04-10 14:27:45,772 - Running on CPU!
INFO - ncsn_runner.py - 2024-04-10 14:27:59,065 - elapsed: 0:00:13.069, train time: 0.0035, mem: 1.171GB, GPUmem: 0.000GB, step: 1, lr: 0.000000, grad: 9295.3301, loss: 61091.6914
INFO - ncsn_runner.py - 2024-04-12 19:43:10,035 - elapsed: 2 days, 5:15:24.074, train time: 48.6747, mem: 1.536GB, GPUmem: 0.000GB, step: 27970, lr: 0.000200, grad: 253854.6406, loss: 14560.5176
INFO - ncsn_runner.py - 2024-04-12 19:43:58,633 - elapsed: 2 days, 5:16:12.673, train time: 48.6872, mem: 1.524GB, GPUmem: 0.000GB, step: 27980, lr: 0.000200, grad: 18393.8359, loss: 245.4769
INFO - ncsn_runner.py - 2024-04-12 19:44:48,745 - elapsed: 2 days, 5:17:02.784, train time: 48.7003, mem: 1.534GB, GPUmem: 0.000GB, step: 27990, lr: 0.000200, grad: 23331.4883, loss: 867.9299
INFO - ncsn_runner.py - 2024-04-12 19:45:35,422 - elapsed: 2 days, 5:17:49.462, train time: 48.7124, mem: 1.523GB, GPUmem: 0.000GB, step: 28000, lr: 0.000200, grad: 15144.3857, loss: 365.6835
INFO - ncsn_runner.py - 2024-04-12 19:45:35,739 - Saving checkpoint.pt in mcvd_V1/logs
INFO - ncsn_runner.py - 2024-04-12 19:45:43,720 - elapsed: 2 days, 5:17:57.761, step: 28000, mem: 1.529GB, GPUmem: 0.000GB, test_loss: 108.3594
INFO - ncsn_runner.py - 2024-04-12 19:45:43,768 - Saving images in mcvd_V1/logs/samples
INFO - ncsn_runner.py - 2024-04-12 19:46:54,837 - elapsed: 2 days, 5:19:08.876, train time: 48.7267, mem: 1.539GB, GPUmem: 0.000GB, step: 28010, lr: 0.000200, grad: 35142.5977, loss: 1863.5488
INFO - ncsn_runner.py - 2024-04-12 19:47:44,934 - elapsed: 2 days, 5:19:58.974, train time: 48.7396, mem: 1.570GB, GPUmem: 0.000GB, step: 28020, lr: 0.000200, grad: 18026.2812, loss: 192.2092
INFO - ncsn_runner.py - 2024-04-12 19:48:34,218 - elapsed: 2 days, 5:20:48.258, train time: 48.7524, mem: 1.569GB, GPUmem: 0.000GB, step: 28030, lr: 0.000200, grad: 29843.9277, loss: 717.7168
INFO - ncsn_runner.py - 2024-04-12 19:49:21,027 - elapsed: 2 days, 5:21:35.067, train time: 48.7645, mem: 1.543GB, GPUmem: 0.000GB, step: 28040, lr: 0.000200, grad: 20731.2832, loss: 218.1258
INFO - ncsn_runner.py - 2024-04-12 19:50:18,925 - elapsed: 2 days, 5:22:32.964, train time: 48.7794, mem: 1.567GB, GPUmem: 0.000GB, step: 28050, lr: 0.000200, grad: 17751.5371, loss: 755.9578
INFO - ncsn_runner.py - 2024-04-12 19:51:08,640 - elapsed: 2 days, 5:23:22.680, train time: 48.7922, mem: 1.510GB, GPUmem: 0.000GB, step: 28060, lr: 0.000200, grad: 16163.5986, loss: 176.1542
INFO - ncsn_runner.py - 2024-04-12 19:51:58,822 - elapsed: 2 days, 5:24:12.862, train time: 48.8054, mem: 1.548GB, GPUmem: 0.000GB, step: 28070, lr: 0.000200, grad: 14336.2725, loss: 170.7637
INFO - ncsn_runner.py - 2024-04-12 19:52:45,827 - elapsed: 2 days, 5:24:59.867, train time: 48.8176, mem: 1.551GB, GPUmem: 0.000GB, step: 28080, lr: 0.000200, grad: 27714.7012, loss: 2608.0208
INFO - ncsn_runner.py - 2024-04-12 19:53:32,333 - elapsed: 2 days, 5:25:46.373, train time: 48.8298, mem: 1.530GB, GPUmem: 0.000GB, step: 28090, lr: 0.000200, grad: 233792.9375, loss: 13342.3379
INFO - ncsn_runner.py - 2024-04-12 19:54:21,925 - elapsed: 2 days, 5:26:35.965, train time: 48.8429, mem: 1.531GB, GPUmem: 0.000GB, step: 28100, lr: 0.000200, grad: 64924.2266, loss: 7021.0249
INFO - ncsn_runner.py - 2024-04-12 19:55:08,339 - elapsed: 2 days, 5:27:22.379, train time: 48.8550, mem: 1.584GB, GPUmem: 0.000GB, step: 28110, lr: 0.000200, grad: 13720.6025, loss: 414.0143
INFO - ncsn_runner.py - 2024-04-12 19:55:57,526 - elapsed: 2 days, 5:28:11.566, train time: 48.8677, mem: 1.555GB, GPUmem: 0.000GB, step: 28120, lr: 0.000200, grad: 36640.2070, loss: 426.9242
INFO - ncsn_runner.py - 2024-04-12 19:56:52,729 - elapsed: 2 days, 5:29:06.769, train time: 48.8819, mem: 1.547GB, GPUmem: 0.000GB, step: 28130, lr: 0.000200, grad: 71201.6562, loss: 2840.3918
INFO - ncsn_runner.py - 2024-04-12 19:57:47,835 - elapsed: 2 days, 5:30:01.875, train time: 48.8960, mem: 1.562GB, GPUmem: 0.000GB, step: 28140, lr: 0.000200, grad: 18009.7754, loss: 336.6839
INFO - ncsn_runner.py - 2024-04-12 19:58:34,144 - elapsed: 2 days, 5:30:48.183, train time: 48.9080, mem: 1.547GB, GPUmem: 0.000GB, step: 28150, lr: 0.000200, grad: 18016.3047, loss: 341.6313
INFO - ncsn_runner.py - 2024-04-12 19:59:24,531 - elapsed: 2 days, 5:31:38.572, train time: 48.9211, mem: 1.539GB, GPUmem: 0.000GB, step: 28160, lr: 0.000200, grad: 396792.0000, loss: 24856.8477
INFO - ncsn_runner.py - 2024-04-12 20:00:11,328 - elapsed: 2 days, 5:32:25.368, train time: 48.9334, mem: 1.523GB, GPUmem: 0.000GB, step: 28170, lr: 0.000200, grad: 15895.6289, loss: 196.3255
INFO - ncsn_runner.py - 2024-04-12 20:01:00,227 - elapsed: 2 days, 5:33:14.267, train time: 48.9462, mem: 1.562GB, GPUmem: 0.000GB, step: 28180, lr: 0.000200, grad: 13555.3447, loss: 165.4563
INFO - ncsn_runner.py - 2024-04-12 20:01:49,322 - elapsed: 2 days, 5:34:03.362, train time: 48.9590, mem: 1.541GB, GPUmem: 0.000GB, step: 28190, lr: 0.000200, grad: 11174.0957, loss: 195.3699
INFO - ncsn_runner.py - 2024-04-12 20:02:34,619 - elapsed: 2 days, 5:34:48.658, train time: 48.9709, mem: 1.498GB, GPUmem: 0.000GB, step: 28200, lr: 0.000200, grad: 11464.5137, loss: 217.0305
INFO - ncsn_runner.py - 2024-04-12 20:03:34,519 - elapsed: 2 days, 5:35:48.558, train time: 48.9861, mem: 1.524GB, GPUmem: 0.000GB, step: 28210, lr: 0.000200, grad: 43097.2578, loss: 1712.0706
INFO - ncsn_runner.py - 2024-04-12 20:04:23,635 - elapsed: 2 days, 5:36:37.675, train time: 48.9988, mem: 1.549GB, GPUmem: 0.000GB, step: 28220, lr: 0.000200, grad: 30828.7676, loss: 871.5892
INFO - ncsn_runner.py - 2024-04-12 20:05:13,118 - elapsed: 2 days, 5:37:27.158, train time: 49.0115, mem: 1.542GB, GPUmem: 0.000GB, step: 28230, lr: 0.000200, grad: 23912.6543, loss: 459.0129
INFO - ncsn_runner.py - 2024-04-12 20:05:58,218 - elapsed: 2 days, 5:38:12.258, train time: 49.0233, mem: 1.544GB, GPUmem: 0.000GB, step: 28240, lr: 0.000200, grad: 45284.8945, loss: 653.2411
INFO - ncsn_runner.py - 2024-04-12 20:06:48,733 - elapsed: 2 days, 5:39:02.773, train time: 49.0365, mem: 1.508GB, GPUmem: 0.000GB, step: 28250, lr: 0.000200, grad: 12125.5996, loss: 204.6684
INFO - ncsn_runner.py - 2024-04-12 20:06:51,518 - elapsed: 2 days, 5:39:05.559, step: 28250, mem: 1.569GB, GPUmem: 0.000GB, test_loss: 251.5471
INFO - ncsn_runner.py - 2024-04-12 20:07:49,428 - elapsed: 2 days, 5:40:03.467, train time: 49.0516, mem: 1.543GB, GPUmem: 0.000GB, step: 28260, lr: 0.000200, grad: 19905.0547, loss: 217.8534
INFO - ncsn_runner.py - 2024-04-12 20:08:38,841 - elapsed: 2 days, 5:40:52.881, train time: 49.0645, mem: 1.560GB, GPUmem: 0.000GB, step: 28270, lr: 0.000200, grad: 31371.6074, loss: 2782.0540
INFO - ncsn_runner.py - 2024-04-12 20:09:26,520 - elapsed: 2 days, 5:41:40.560, train time: 49.0769, mem: 1.547GB, GPUmem: 0.000GB, step: 28280, lr: 0.000200, grad: 17064.7324, loss: 210.9954
INFO - ncsn_runner.py - 2024-04-12 20:10:24,228 - elapsed: 2 days, 5:42:38.267, train time: 49.0917, mem: 1.538GB, GPUmem: 0.000GB, step: 28290, lr: 0.000200, grad: 19642.3164, loss: 203.9073
INFO - ncsn_runner.py - 2024-04-12 20:11:14,836 - elapsed: 2 days, 5:43:28.876, train time: 49.1047, mem: 1.568GB, GPUmem: 0.000GB, step: 28300, lr: 0.000200, grad: 83295.5078, loss: 6536.1162
INFO - ncsn_runner.py - 2024-04-12 20:12:03,923 - elapsed: 2 days, 5:44:17.963, train time: 49.1175, mem: 1.560GB, GPUmem: 0.000GB, step: 28310, lr: 0.000200, grad: 54102.8672, loss: 2866.5039
INFO - ncsn_runner.py - 2024-04-12 20:12:51,529 - elapsed: 2 days, 5:45:05.568, train time: 49.1298, mem: 1.503GB, GPUmem: 0.000GB, step: 28320, lr: 0.000200, grad: 31099.6758, loss: 2085.0083
INFO - ncsn_runner.py - 2024-04-12 20:13:40,036 - elapsed: 2 days, 5:45:54.076, train time: 49.1424, mem: 1.551GB, GPUmem: 0.000GB, step: 28330, lr: 0.000200, grad: 41455.4727, loss: 3398.9248
INFO - ncsn_runner.py - 2024-04-12 20:14:34,827 - elapsed: 2 days, 5:46:48.866, train time: 49.1566, mem: 1.510GB, GPUmem: 0.000GB, step: 28340, lr: 0.000200, grad: 18008.7246, loss: 215.5356
INFO - ncsn_runner.py - 2024-04-12 20:15:24,233 - elapsed: 2 days, 5:47:38.273, train time: 49.1695, mem: 1.527GB, GPUmem: 0.000GB, step: 28350, lr: 0.000200, grad: 25041.6465, loss: 260.2912
INFO - ncsn_runner.py - 2024-04-12 20:16:13,022 - elapsed: 2 days, 5:48:27.062, train time: 49.1822, mem: 1.525GB, GPUmem: 0.000GB, step: 28360, lr: 0.000200, grad: 18322.9492, loss: 215.0307
INFO - ncsn_runner.py - 2024-04-12 20:17:14,136 - elapsed: 2 days, 5:49:28.176, train time: 49.1977, mem: 1.545GB, GPUmem: 0.000GB, step: 28370, lr: 0.000200, grad: 15892.4492, loss: 197.6160
INFO - ncsn_runner.py - 2024-04-12 20:18:06,427 - elapsed: 2 days, 5:50:20.468, train time: 49.2112, mem: 1.552GB, GPUmem: 0.000GB, step: 28380, lr: 0.000200, grad: 25873.6836, loss: 242.6165
INFO - ncsn_runner.py - 2024-04-12 20:18:56,026 - elapsed: 2 days, 5:51:10.064, train time: 49.2241, mem: 1.511GB, GPUmem: 0.000GB, step: 28390, lr: 0.000200, grad: 17285.5156, loss: 341.0410
INFO - ncsn_runner.py - 2024-04-12 20:19:46,825 - elapsed: 2 days, 5:52:00.866, train time: 49.2373, mem: 1.528GB, GPUmem: 0.000GB, step: 28400, lr: 0.000200, grad: 14599.6816, loss: 186.5858
INFO - ncsn_runner.py - 2024-04-12 20:20:37,131 - elapsed: 2 days, 5:52:51.172, train time: 49.2504, mem: 1.529GB, GPUmem: 0.000GB, step: 28410, lr: 0.000200, grad: 54757.2109, loss: 3332.9297
INFO - ncsn_runner.py - 2024-04-12 20:21:31,234 - elapsed: 2 days, 5:53:45.274, train time: 49.2644, mem: 1.541GB, GPUmem: 0.000GB, step: 28420, lr: 0.000200, grad: 15820.6475, loss: 321.7066
INFO - ncsn_runner.py - 2024-04-12 20:22:17,226 - elapsed: 2 days, 5:54:31.266, train time: 49.2763, mem: 1.529GB, GPUmem: 0.000GB, step: 28430, lr: 0.000200, grad: 21329.8691, loss: 1539.4534
INFO - ncsn_runner.py - 2024-04-12 20:23:07,719 - elapsed: 2 days, 5:55:21.759, train time: 49.2894, mem: 1.523GB, GPUmem: 0.000GB, step: 28440, lr: 0.000200, grad: 19893.5430, loss: 605.2358
INFO - ncsn_runner.py - 2024-04-12 20:24:05,735 - elapsed: 2 days, 5:56:19.775, train time: 49.3041, mem: 1.531GB, GPUmem: 0.000GB, step: 28450, lr: 0.000200, grad: 14745.1094, loss: 169.5981
INFO - ncsn_runner.py - 2024-04-12 20:24:58,920 - elapsed: 2 days, 5:57:12.959, train time: 49.3177, mem: 1.580GB, GPUmem: 0.000GB, step: 28460, lr: 0.000200, grad: 17395.6562, loss: 176.3286
INFO - ncsn_runner.py - 2024-04-12 20:25:48,929 - elapsed: 2 days, 5:58:02.969, train time: 49.3307, mem: 1.507GB, GPUmem: 0.000GB, step: 28470, lr: 0.000200, grad: 27072.5234, loss: 937.9468
INFO - ncsn_runner.py - 2024-04-12 20:26:39,523 - elapsed: 2 days, 5:58:53.563, train time: 49.3438, mem: 1.547GB, GPUmem: 0.000GB, step: 28480, lr: 0.000200, grad: 18331.3047, loss: 193.6403
INFO - ncsn_runner.py - 2024-04-12 20:27:28,531 - elapsed: 2 days, 5:59:42.571, train time: 49.3566, mem: 1.536GB, GPUmem: 0.000GB, step: 28490, lr: 0.000200, grad: 98293.9609, loss: 8325.5762
INFO - ncsn_runner.py - 2024-04-12 20:28:21,335 - elapsed: 2 days, 6:00:35.374, train time: 49.3704, mem: 1.531GB, GPUmem: 0.000GB, step: 28500, lr: 0.000200, grad: 159664.8594, loss: 16043.1426
INFO - ncsn_runner.py - 2024-04-12 20:28:24,043 - elapsed: 2 days, 6:00:38.083, step: 28500, mem: 1.549GB, GPUmem: 0.000GB, test_loss: 1599.9366
INFO - ncsn_runner.py - 2024-04-12 20:29:24,723 - elapsed: 2 days, 6:01:38.763, train time: 49.3862, mem: 1.543GB, GPUmem: 0.000GB, step: 28510, lr: 0.000200, grad: 23127.6113, loss: 222.3885
INFO - ncsn_runner.py - 2024-04-12 20:30:26,439 - elapsed: 2 days, 6:02:40.479, train time: 49.4021, mem: 1.539GB, GPUmem: 0.000GB, step: 28520, lr: 0.000200, grad: 18500.7168, loss: 272.1655
INFO - ncsn_runner.py - 2024-04-12 20:31:16,631 - elapsed: 2 days, 6:03:30.671, train time: 49.4149, mem: 1.511GB, GPUmem: 0.000GB, step: 28530, lr: 0.000200, grad: 15230.0986, loss: 546.4174
INFO - ncsn_runner.py - 2024-04-12 20:32:09,023 - elapsed: 2 days, 6:04:23.063, train time: 49.4285, mem: 1.527GB, GPUmem: 0.000GB, step: 28540, lr: 0.000200, grad: 21150.4805, loss: 642.7123
INFO - ncsn_runner.py - 2024-04-12 20:32:58,016 - elapsed: 2 days, 6:05:12.056, train time: 49.4412, mem: 1.551GB, GPUmem: 0.000GB, step: 28550, lr: 0.000200, grad: 13278.2686, loss: 360.3067
INFO - ncsn_runner.py - 2024-04-12 20:33:50,116 - elapsed: 2 days, 6:06:04.156, train time: 49.4549, mem: 1.539GB, GPUmem: 0.000GB, step: 28560, lr: 0.000200, grad: 22575.8125, loss: 226.2872
INFO - ncsn_runner.py - 2024-04-12 20:34:39,628 - elapsed: 2 days, 6:06:53.668, train time: 49.4677, mem: 1.547GB, GPUmem: 0.000GB, step: 28570, lr: 0.000200, grad: 12543.7422, loss: 385.4134
INFO - ncsn_runner.py - 2024-04-12 20:35:30,821 - elapsed: 2 days, 6:07:44.862, train time: 49.4810, mem: 1.547GB, GPUmem: 0.000GB, step: 28580, lr: 0.000200, grad: 24458.6543, loss: 1249.7250
INFO - ncsn_runner.py - 2024-04-12 20:36:22,036 - elapsed: 2 days, 6:08:36.076, train time: 49.4943, mem: 1.547GB, GPUmem: 0.000GB, step: 28590, lr: 0.000200, grad: 17647.2734, loss: 1056.7423
INFO - ncsn_runner.py - 2024-04-12 20:37:21,220 - elapsed: 2 days, 6:09:35.258, train time: 49.5096, mem: 1.531GB, GPUmem: 0.000GB, step: 28600, lr: 0.000200, grad: 21731.2344, loss: 857.9153
INFO - ncsn_runner.py - 2024-04-12 20:38:13,429 - elapsed: 2 days, 6:10:27.469, train time: 49.5230, mem: 1.534GB, GPUmem: 0.000GB, step: 28610, lr: 0.000200, grad: 17118.9062, loss: 189.5883
INFO - ncsn_runner.py - 2024-04-12 20:39:05,830 - elapsed: 2 days, 6:11:19.869, train time: 49.5365, mem: 1.537GB, GPUmem: 0.000GB, step: 28620, lr: 0.000200, grad: 18892.6699, loss: 607.8658
INFO - ncsn_runner.py - 2024-04-12 20:39:56,635 - elapsed: 2 days, 6:12:10.675, train time: 49.5497, mem: 1.522GB, GPUmem: 0.000GB, step: 28630, lr: 0.000200, grad: 23329.7461, loss: 1352.1201
INFO - ncsn_runner.py - 2024-04-12 20:40:46,035 - elapsed: 2 days, 6:13:00.075, train time: 49.5625, mem: 1.555GB, GPUmem: 0.000GB, step: 28640, lr: 0.000200, grad: 20902.7207, loss: 289.0004
INFO - ncsn_runner.py - 2024-04-12 20:41:36,723 - elapsed: 2 days, 6:13:50.763, train time: 49.5758, mem: 1.506GB, GPUmem: 0.000GB, step: 28650, lr: 0.000200, grad: 16846.2871, loss: 174.6798
INFO - ncsn_runner.py - 2024-04-12 20:42:25,322 - elapsed: 2 days, 6:14:39.362, train time: 49.5884, mem: 1.527GB, GPUmem: 0.000GB, step: 28660, lr: 0.000200, grad: 14360.0840, loss: 181.6369
INFO - ncsn_runner.py - 2024-04-12 20:43:14,331 - elapsed: 2 days, 6:15:28.370, train time: 49.6011, mem: 1.506GB, GPUmem: 0.000GB, step: 28670, lr: 0.000200, grad: 14622.4854, loss: 405.8579
INFO - ncsn_runner.py - 2024-04-12 20:44:09,721 - elapsed: 2 days, 6:16:23.760, train time: 49.6154, mem: 1.563GB, GPUmem: 0.000GB, step: 28680, lr: 0.000200, grad: 24820.2461, loss: 248.8007
INFO - ncsn_runner.py - 2024-04-12 20:45:01,024 - elapsed: 2 days, 6:17:15.065, train time: 49.6288, mem: 1.523GB, GPUmem: 0.000GB, step: 28690, lr: 0.000200, grad: 29504.7578, loss: 5503.9727
INFO - ncsn_runner.py - 2024-04-12 20:45:50,737 - elapsed: 2 days, 6:18:04.777, train time: 49.6415, mem: 1.539GB, GPUmem: 0.000GB, step: 28700, lr: 0.000200, grad: 16689.7109, loss: 533.8381
INFO - ncsn_runner.py - 2024-04-12 20:46:45,217 - elapsed: 2 days, 6:18:59.257, train time: 49.6557, mem: 1.528GB, GPUmem: 0.000GB, step: 28710, lr: 0.000200, grad: 20540.2969, loss: 410.2425
INFO - ncsn_runner.py - 2024-04-12 20:47:37,037 - elapsed: 2 days, 6:19:51.077, train time: 49.6691, mem: 1.534GB, GPUmem: 0.000GB, step: 28720, lr: 0.000200, grad: 546017.5625, loss: 30123.7773
INFO - ncsn_runner.py - 2024-04-12 20:48:28,028 - elapsed: 2 days, 6:20:42.068, train time: 49.6825, mem: 1.547GB, GPUmem: 0.000GB, step: 28730, lr: 0.000200, grad: 17165.8105, loss: 282.8203
INFO - ncsn_runner.py - 2024-04-12 20:49:17,420 - elapsed: 2 days, 6:21:31.460, train time: 49.6954, mem: 1.522GB, GPUmem: 0.000GB, step: 28740, lr: 0.000200, grad: 121241.3594, loss: 17177.4648
INFO - ncsn_runner.py - 2024-04-12 20:50:08,032 - elapsed: 2 days, 6:22:22.071, train time: 49.7087, mem: 1.531GB, GPUmem: 0.000GB, step: 28750, lr: 0.000200, grad: 19709.8887, loss: 637.4912
INFO - ncsn_runner.py - 2024-04-12 20:50:11,029 - elapsed: 2 days, 6:22:25.069, step: 28750, mem: 1.553GB, GPUmem: 0.000GB, test_loss: 148.7122
INFO - ncsn_runner.py - 2024-04-12 20:51:20,518 - elapsed: 2 days, 6:23:34.557, train time: 49.7266, mem: 1.539GB, GPUmem: 0.000GB, step: 28760, lr: 0.000200, grad: 21615.1328, loss: 206.5691
INFO - ncsn_runner.py - 2024-04-12 20:52:15,939 - elapsed: 2 days, 6:24:29.980, train time: 49.7409, mem: 1.534GB, GPUmem: 0.000GB, step: 28770, lr: 0.000200, grad: 26095.2422, loss: 244.5745
INFO - ncsn_runner.py - 2024-04-12 20:53:06,530 - elapsed: 2 days, 6:25:20.570, train time: 49.7540, mem: 1.570GB, GPUmem: 0.000GB, step: 28780, lr: 0.000200, grad: 20594.7832, loss: 305.7566
INFO - ncsn_runner.py - 2024-04-12 20:53:58,628 - elapsed: 2 days, 6:26:12.668, train time: 49.7674, mem: 1.531GB, GPUmem: 0.000GB, step: 28790, lr: 0.000200, grad: 32028.5176, loss: 941.6194
INFO - ncsn_runner.py - 2024-04-12 20:54:45,919 - elapsed: 2 days, 6:26:59.959, train time: 49.7797, mem: 1.569GB, GPUmem: 0.000GB, step: 28800, lr: 0.000200, grad: 18559.9277, loss: 786.0783
INFO - ncsn_runner.py - 2024-04-12 20:55:37,533 - elapsed: 2 days, 6:27:51.573, train time: 49.7932, mem: 1.537GB, GPUmem: 0.000GB, step: 28810, lr: 0.000200, grad: 186971.6094, loss: 30645.5703
INFO - ncsn_runner.py - 2024-04-12 20:56:27,024 - elapsed: 2 days, 6:28:41.064, train time: 49.8060, mem: 1.552GB, GPUmem: 0.000GB, step: 28820, lr: 0.000200, grad: 20125.5469, loss: 1255.6125
INFO - ncsn_runner.py - 2024-04-12 20:57:16,441 - elapsed: 2 days, 6:29:30.481, train time: 49.8190, mem: 1.518GB, GPUmem: 0.000GB, step: 28830, lr: 0.000200, grad: 19039.9629, loss: 377.7051
INFO - ncsn_runner.py - 2024-04-12 20:58:09,729 - elapsed: 2 days, 6:30:23.769, train time: 49.8326, mem: 1.565GB, GPUmem: 0.000GB, step: 28840, lr: 0.000200, grad: 26760.1914, loss: 291.4756
INFO - ncsn_runner.py - 2024-04-12 20:59:02,130 - elapsed: 2 days, 6:31:16.170, train time: 49.8462, mem: 1.562GB, GPUmem: 0.000GB, step: 28850, lr: 0.000200, grad: 230315.9688, loss: 30569.0566
INFO - ncsn_runner.py - 2024-04-12 20:59:49,727 - elapsed: 2 days, 6:32:03.767, train time: 49.8585, mem: 1.541GB, GPUmem: 0.000GB, step: 28860, lr: 0.000200, grad: 15156.9824, loss: 178.3779
INFO - ncsn_runner.py - 2024-04-12 21:00:36,029 - elapsed: 2 days, 6:32:50.069, train time: 49.8705, mem: 1.541GB, GPUmem: 0.000GB, step: 28870, lr: 0.000200, grad: 21701.4922, loss: 339.0187
INFO - ncsn_runner.py - 2024-04-12 21:01:27,428 - elapsed: 2 days, 6:33:41.468, train time: 49.8840, mem: 1.560GB, GPUmem: 0.000GB, step: 28880, lr: 0.000200, grad: 42667.2305, loss: 3691.6953
INFO - ncsn_runner.py - 2024-04-12 21:02:17,916 - elapsed: 2 days, 6:34:31.956, train time: 49.8972, mem: 1.577GB, GPUmem: 0.000GB, step: 28890, lr: 0.000200, grad: 17431.4199, loss: 307.6302
INFO - ncsn_runner.py - 2024-04-12 21:03:10,321 - elapsed: 2 days, 6:35:24.361, train time: 49.9108, mem: 1.555GB, GPUmem: 0.000GB, step: 28900, lr: 0.000200, grad: 20521.0645, loss: 201.9947
INFO - ncsn_runner.py - 2024-04-12 21:03:58,326 - elapsed: 2 days, 6:36:12.366, train time: 49.9234, mem: 1.541GB, GPUmem: 0.000GB, step: 28910, lr: 0.000200, grad: 15854.2520, loss: 258.4579
INFO - ncsn_runner.py - 2024-04-12 21:04:56,030 - elapsed: 2 days, 6:37:10.070, train time: 49.9381, mem: 1.546GB, GPUmem: 0.000GB, step: 28920, lr: 0.000200, grad: 25692.4863, loss: 294.9619
INFO - ncsn_runner.py - 2024-04-12 21:05:46,418 - elapsed: 2 days, 6:38:00.458, train time: 49.9512, mem: 1.513GB, GPUmem: 0.000GB, step: 28930, lr: 0.000200, grad: 15431.3701, loss: 176.5312
INFO - ncsn_runner.py - 2024-04-12 21:06:36,723 - elapsed: 2 days, 6:38:50.763, train time: 49.9642, mem: 1.537GB, GPUmem: 0.000GB, step: 28940, lr: 0.000200, grad: 55166.4453, loss: 3041.6416
INFO - ncsn_runner.py - 2024-04-12 21:07:24,337 - elapsed: 2 days, 6:39:38.377, train time: 49.9767, mem: 1.523GB, GPUmem: 0.000GB, step: 28950, lr: 0.000200, grad: 15680.8584, loss: 691.3635
INFO - ncsn_runner.py - 2024-04-12 21:08:16,129 - elapsed: 2 days, 6:40:30.169, train time: 49.9903, mem: 1.539GB, GPUmem: 0.000GB, step: 28960, lr: 0.000200, grad: 16130.1846, loss: 905.5547
INFO - ncsn_runner.py - 2024-04-12 21:09:05,131 - elapsed: 2 days, 6:41:19.171, train time: 50.0031, mem: 1.584GB, GPUmem: 0.000GB, step: 28970, lr: 0.000200, grad: 13020.5049, loss: 163.6744
INFO - ncsn_runner.py - 2024-04-12 21:09:55,137 - elapsed: 2 days, 6:42:09.177, train time: 50.0161, mem: 1.563GB, GPUmem: 0.000GB, step: 28980, lr: 0.000200, grad: 16582.6855, loss: 245.4374
INFO - ncsn_runner.py - 2024-04-12 21:10:44,725 - elapsed: 2 days, 6:42:58.765, train time: 50.0290, mem: 1.578GB, GPUmem: 0.000GB, step: 28990, lr: 0.000200, grad: 36210.9375, loss: 437.5211
INFO - ncsn_runner.py - 2024-04-12 21:11:42,026 - elapsed: 2 days, 6:43:56.066, train time: 50.0437, mem: 1.538GB, GPUmem: 0.000GB, step: 29000, lr: 0.000200, grad: 16780.9082, loss: 191.7208
INFO - ncsn_runner.py - 2024-04-12 21:11:42,326 - Saving checkpoint.pt in mcvd_V1/logs
INFO - ncsn_runner.py - 2024-04-12 21:11:52,742 - elapsed: 2 days, 6:44:06.782, step: 29000, mem: 1.538GB, GPUmem: 0.000GB, test_loss: 172.7319
INFO - ncsn_runner.py - 2024-04-12 21:11:52,871 - Saving images in mcvd_V1/logs/samples
INFO - ncsn_runner.py - 2024-04-12 21:13:03,016 - elapsed: 2 days, 6:45:16.984, train time: 50.0573, mem: 1.558GB, GPUmem: 0.000GB, step: 29010, lr: 0.000200, grad: 18085.3418, loss: 179.3292
INFO - ncsn_runner.py - 2024-04-12 21:13:54,333 - elapsed: 2 days, 6:46:08.373, train time: 50.0705, mem: 1.529GB, GPUmem: 0.000GB, step: 29020, lr: 0.000200, grad: 17818.7324, loss: 726.7775
INFO - ncsn_runner.py - 2024-04-12 21:14:43,038 - elapsed: 2 days, 6:46:57.077, train time: 50.0832, mem: 1.499GB, GPUmem: 0.000GB, step: 29030, lr: 0.000200, grad: 16030.6719, loss: 167.3828
